Key,english
perkCharismaticNatureRank6BWLongDesc,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank7Desc,General
perkCharismaticNatureRank7BWLongDesc,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank8Desc,General
perkCharismaticNatureRank8BWLongDesc,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank9Desc,General
perkCharismaticNatureRank9BWLongDesc,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank10Desc,General
perkCharismaticNatureRank10BWLongDesc,No additional bonuses beyond Rank 5.
perkCombatRoboticistName,Combat Roboticist
perkCombatRoboticistDesc,"Hybrid combat robotics training gated by Intellect and Perception. Improves turret damage, rate of fire, range, and durability."
perkCombatRoboticistRank1Desc,"Turrets: +5% damage, +10% RPM, +1 active range, -5% degradation"
perkCombatRoboticistRank1LongDesc,"Requires both Intellect and Perception. While using turrets: +5% entity damage, +10% rounds per minute, +1 junk turret active range, and -5% degradation per use."
perkCombatRoboticistRank2Desc,"Turrets: +10% damage, +20% RPM, +2 active range, -10% degradation"
perkCombatRoboticistRank2LongDesc,"Requires both Intellect and Perception. While using turrets: +10% entity damage, +20% rounds per minute, +2 junk turret active range, and -10% degradation per use."
perkCombatRoboticistRank3Desc,"Turrets: +15% damage, +30% RPM, +3 active range, -15% degradation"
perkCombatRoboticistRank3LongDesc,"Requires both Intellect and Perception. While using turrets: +15% entity damage, +30% rounds per minute, +3 junk turret active range, and -15% degradation per use."
perkCombatRoboticistRank4Desc,"Turrets: +20% damage, +40% RPM, +4 active range, -20% degradation"
perkCombatRoboticistRank4LongDesc,"Requires both Intellect and Perception. While using turrets: +20% entity damage, +40% rounds per minute, +4 junk turret active range, and -20% degradation per use."
perkCombatRoboticistRank5Desc,"Turrets: +25% damage, +50% RPM, +5 active range, -25% degradation"
perkCombatRoboticistRank5LongDesc,"Requires both Intellect and Perception. While using turrets: +25% entity damage, +50% rounds per minute, +5 junk turret active range, and -25% degradation per use."
perkCombatRoboticistRank6Desc,"Turrets: +25% damage, +50% RPM, +5 active range, -25% degradation"
perkCombatRoboticistRank6BWLongDesc,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank7Desc,"Turrets: +25% damage, +50% RPM, +5 active range, -25% degradation"
perkCombatRoboticistRank7BWLongDesc,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank8Desc,"Turrets: +25% damage, +50% RPM, +5 active range, -25% degradation"
perkCombatRoboticistRank8BWLongDesc,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank9Desc,"Turrets: +25% damage, +50% RPM, +5 active range, -25% degradation"
perkCombatRoboticistRank9BWLongDesc,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank10Desc,"Turrets: +25% damage, +50% RPM, +5 active range, -25% degradation"
perkCombatRoboticistRank10BWLongDesc,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkDaringAdventurerRank1BWLongDesc,Add +10 to trader stage and get 20% more dukes from completing quests.
perkDaringAdventurerRank2BWLongDesc,Add +20 to trader stage and get 40% more dukes from completing quests.
perkDaringAdventurerRank3BWLongDesc,Add +30 to trader stage and get 60% more dukes from completing quests.
perkDaringAdventurerRank4BWLongDesc,"Add +40 to trader stage, get 80% more dukes from completing quests and pick 1 additional quest reward."
perkDaringAdventurerRank5BWLongDesc,"Add +50 to trader stage, get 100% more dukes from completing quests and pick 2 additional quest rewards."
perkDaringAdventurerRank6Desc,Daring Adventurer
perkDaringAdventurerRank6BWLongDesc,Rank 6 bonuses: Quest bonus reward +120%.
perkDaringAdventurerRank7Desc,Daring Adventurer
perkDaringAdventurerRank7BWLongDesc,Rank 7 bonuses: Quest bonus reward +140%.
perkDaringAdventurerRank8Desc,Daring Adventurer
perkDaringAdventurerRank8BWLongDesc,Rank 8 bonuses: Quest bonus reward +160%.
perkDaringAdventurerRank9Desc,Daring Adventurer
perkDaringAdventurerRank9BWLongDesc,Rank 9 bonuses: Quest bonus reward +180%.
perkDaringAdventurerRank10Desc,Daring Adventurer
perkDaringAdventurerRank10BWLongDesc,Rank 10 bonuses: Quest bonus reward +200%.
perkDeadEyeRank1BWLongDesc,Do 10% more damage with rifles. Aim and reload 10% faster. 6% ADS spread. Sniper rifles degrade 10% slower and have 5% recoil control. 20% faster spread recovery. Bullets lose 20% damage less at max range. Sniper rifles gain 20% more effective range. 2% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank2BWLongDesc,Rifles deal 20% more damage. Aim 20% faster and have 15% reload speed. 5% ADS spread. Sniper rifles degrade 15% slower and have 10% recoil control. 50% faster spread recovery. Bullets lose 40% damage less at max range.  Sniper rifles gain 40% more effective range. 4% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank3BWLongDesc,Rifles deal 30% more damage. Aim 32% faster and have 20% relaod speed. Use 10% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 10%/20% to a maximum of 30%. 4% ADS spread. Sniper rifles degrade 20% slower and have 15% recoil control. 82% faster spread recovery. Bullets lose 60% damage less at max range.  Sniper rifles gain 60% more effective range. 6% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank4BWLongDesc,Rifles deal 40% more damage. Aim 45% faster and have 25% reload speed Use 20% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 20%/30% to a maximum of 40%. 3% ADS spread. Sniper rifles degrade 25% slower and have 20% recoil control. 115% faster spread recovery. Bullets lose 80% damage less at max range.  Sniper rifles gain 80% more effective range. 8% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank5BWLongDesc,Rifles deal 50% more damage. Aim 60% faster and have30% reload speed. Use 30% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 30%/40% up to a maximum of 50%. 2% ADS spread. Sniper rifles degrade 30% slower and have 25% recoil control. 150% faster spread recovery. Bullets lose 100% damage less at max range.  Sniper rifles gain 100% more effective range. 10% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank6Desc,Dead Eye
perkDeadEyeRank6BWLongDesc,"Rifles deal 60% more entity damage. Reload 35% faster. Aim 75% faster. 12% more chance of finding 7.62mm ammo, rifles and parts in loot."
perkDeadEyeRank7Desc,Dead Eye
perkDeadEyeRank7BWLongDesc,"Rifles deal 70% more entity damage. Reload 40% faster. Aim 90% faster. 14% more chance of finding 7.62mm ammo, rifles and parts in loot."
perkDeadEyeRank8Desc,Dead Eye
perkDeadEyeRank8BWLongDesc,"Rifles deal 80% more entity damage. Reload 45% faster. Aim 105% faster. 16% more chance of finding 7.62mm ammo, rifles and parts in loot."
perkDeadEyeRank9Desc,Dead Eye
perkDeadEyeRank9BWLongDesc,"Rifles deal 90% more entity damage. Reload 50% faster. Aim 120% faster. 18% more chance of finding 7.62mm ammo, rifles and parts in loot."
perkDeadEyeRank10Desc,Dead Eye
perkDeadEyeRank10BWLongDesc,"Rifles deal 100% more entity damage. Reload 55% faster. Aim 135% faster. 20% more chance of finding 7.62mm ammo, rifles and parts in loot."
perkDeepCutsRank1BWLongDesc,Knives deal 10% more damage as well as degrading 10% less. Inflict up to 50 Bleeding Wounds on an enemy and a power attack inflicts 4 while a normal attack inflicts 2. Every attack refreshes the duration on bleeding and increases the number of stacks on an enemy exponentially. Enemies run 10% slower while bleeding. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. 2% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank2BWLongDesc,Knives deal 20% more damage as well as degrading 15% less. Inflict up to 100 Bleeding Wounds on an enemy and a power attack inflicts 6 while a normal attack inflicts 3. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. 4% more chance of finding Knife Guy magazines.
perkDeepCutsRank3BWLongDesc,Knives deal 30% more damage as well as degrading 20% less. Inflict up to 300 Bleeding Wounds on an enemy and a power attack inflicts 8 while a normal attack inflicts 4. Glancing blows have a 40% chance to cause 1 Bleeding Wound. Enemies run 15% slower while bleeding. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. 6% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank4BWLongDesc,Knives deal 40% more damage as well as degrading 25% less. Inflict up to 600 Bleeding Wounds on an enemy and a power attack inflicts 10 while a normal attack inflicts 5. Glancing blows have a 70% chance to cause 1 Bleeding Wound. Stamina costs are reduced by 50% for both attacks. Killing blows grant 25 stamina. 8% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank5BWLongDesc,Knives deal 50% more damage as well as degrading 30% less. Inflict up to 1000 Bleeding Wounds on an enemy and a power attack inflicts 12 while a normal attack inflicts 6. All glancing blows cause 1 Bleeding Wound. Stamina costs are reduced by 60% for both attacks. Enemies run 20% slower while bleeding. Killing blows grant 35 stamina. 10% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank6Desc,Samurai
perkDeepCutsRank6BWLongDesc,Blade weapons deal 60% more entity damage. Blade weapons deal 120% more block damage. Blade weapons degrade 35% less. Stamina costs are reduced by 70%. 12% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank7Desc,Samurai
perkDeepCutsRank7BWLongDesc,Blade weapons deal 70% more entity damage. Blade weapons deal 140% more block damage. Blade weapons degrade 40% less. Stamina costs are reduced by 80%. 14% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank8Desc,Samurai
perkDeepCutsRank8BWLongDesc,Blade weapons deal 80% more entity damage. Blade weapons deal 160% more block damage. Blade weapons degrade 45% less. Stamina costs are reduced by 90%. 16% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank9Desc,Samurai
perkDeepCutsRank9BWLongDesc,Blade weapons deal 90% more entity damage. Blade weapons deal 180% more block damage. Blade weapons degrade 50% less. Stamina costs are reduced by 100%. 18% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank10Desc,Samurai
perkDeepCutsRank10BWLongDesc,Blade weapons deal 100% more entity damage. Blade weapons deal 200% more block damage. Blade weapons degrade 55% less. Stamina costs are reduced by 110%. 20% more chance of finding bladed weapons and parts in loot.
perkDemolitionsExpertRank1BWLongDesc,Increase damage by 10%. Increase reload speed 15% and aim 10% faster with rocket launchers. Have 50% chance to stun enemies and a 5% greater chance to dismember. Gain 5% resistance to explosive damage. Rocket Launchers degrade 10% slower. 15% spread when ADS with Rocket Launchers. Rocket projectiles gain 10 speed. 2% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank2BWLongDesc,Increase damage by 20%. Increase reload speed 20% aim 20% faster with rocket launchers. Have 100% chance to stun enemies and a 10% greater chance to dismember. Gain 10% resistance to explosive damage. Rocket Launchers degrade 20% slower. 13% spread when ADS with Rocket Launchers. Rocket projectiles gain 15 speed. 4% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank3BWLongDesc,Increase damage by 30%. Increase reload speed by 25% and aim 30% faster with rocket launchers. Have a 33% chance to cripple enemies and a 20% greater chance to dismember. Gain 15% resistance to explosive damage. Rocket Launchers degrade 30% slower. 10% spread when ADS with Rocket Launchers. Rocket projectiles gain 20 speed. 6% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank4BWLongDesc,Increase damage by 40%. Increase reload speed by 30% and aim 40% faster with rocket launchers. Have a 66% chance to cripple enemies and a 30% greater chance to dismember. Gain 20% resistance to explosive damage. Rocket Launchers degrade 40% slower. 6% spread when ADS with Rocket Launchers. Rocket projectiles gain 25 speed. 8% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank5BWLongDesc,Increase damage by 50%. Increase reload speed by 35% and aim 50% faster with rocket launchers and 45% greater chance to dismember. Stun lasts longer on enemies. Gain 25% resistance to explosive damage. Rocket Launchers degrade 50% slower. 2% spread when ADS with Rocket Launchers. Rocket projectiles gain 30 speed. Unlock the unique recipe for a new rocket projectile. 10% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank6Desc,Demolitions Expert
perkDemolitionsExpertRank6BWLongDesc,This perk deal 60% more entity damage. This perk deal 60% more block damage. Reload 40% faster. Aim 60% faster. 12% more chance of finding explosives in loot.
perkDemolitionsExpertRank7Desc,Demolitions Expert
perkDemolitionsExpertRank7BWLongDesc,This perk deal 70% more entity damage. This perk deal 70% more block damage. Reload 45% faster. Aim 70% faster. 14% more chance of finding explosives in loot.
perkDemolitionsExpertRank8Desc,Demolitions Expert
perkDemolitionsExpertRank8BWLongDesc,This perk deal 80% more entity damage. This perk deal 80% more block damage. Reload 50% faster. Aim 80% faster. 16% more chance of finding explosives in loot.
perkDemolitionsExpertRank9Desc,Demolitions Expert
perkDemolitionsExpertRank9BWLongDesc,This perk deal 90% more entity damage. This perk deal 90% more block damage. Reload 55% faster. Aim 90% faster. 18% more chance of finding explosives in loot.
perkDemolitionsExpertRank10Desc,Demolitions Expert
perkDemolitionsExpertRank10BWLongDesc,This perk deal 100% more entity damage. This perk deal 100% more block damage. Reload 60% faster. Aim 100% faster. 20% more chance of finding explosives in loot.
perkElectrocutionerRank1BWLongDesc,All batons deal 10% more damage as well as degrading 10% less. Stun batons electrify victims 20% longer. Stamina costs are reduced by 20% for both attacks.  Killing blows grant 10 stamina. Gain 10% more exp when getting kills with batons and 2% more chance of finding batons/parts/Tech Planet magazines/Tech Junkie perk books in loot.
perkElectrocutionerRank2BWLongDesc,All batons deal 20% more damage as well as degrading 15% less. Stun batons electrify victims 40% longer. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. Gain 15% more exp when getting kills with batons and 4% more chance of finding batons/parts/Tech Planet magazines/Tech Junkie perk books in loot.
perkElectrocutionerRank3BWLongDesc,All batons deal 30% more damage as well as degrading 20% less. Stun batons electrify victims 60% longer. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. Gain 20% more exp when getting kills with batons and 6% more chance of finding batons/parts/Tech Planet magazines/Tech Junkie perk books in loot.
perkElectrocutionerRank4BWLongDesc,All batons deal 40% more damage as well as degrading 25% less. Stun batons electrify victims 80% longer. Stamina costs are reduced by 50% for both attacks. Killing blows grant 25 stamina. Gain 25% more exp when getting kills with batons and 8% more chance of finding batons/parts/Tech Planet magazines/Tech Junkie perk books in loot.
perkElectrocutionerRank5BWLongDesc,All batons deal 50% more damage as well as degrading 30% less. Stun batons electrify victims 100% longer. Stamina costs are reduced by 60% for both attacks. Killing blows grant 35 stamina. Gain 30% more exp when getting kills with batons and 10% more chance of finding batons/parts/Tech Planet magazines/Tech Junkie perk books in loot.
perkElectrocutionerRank6Desc,Electrocutioner
perkElectrocutionerRank6BWLongDesc,This perk deal 60% more entity damage. This perk deal 120% more block damage. This perk degrade 35% less. Stamina costs are reduced by 70%. 12% more chance of finding robotics items in loot.
perkElectrocutionerRank7Desc,Electrocutioner
perkElectrocutionerRank7BWLongDesc,This perk deal 70% more entity damage. This perk deal 140% more block damage. This perk degrade 40% less. Stamina costs are reduced by 80%. 14% more chance of finding robotics items in loot.
perkElectrocutionerRank8Desc,Electrocutioner
perkElectrocutionerRank8BWLongDesc,This perk deal 80% more entity damage. This perk deal 160% more block damage. This perk degrade 45% less. Stamina costs are reduced by 90%. 16% more chance of finding robotics items in loot.
perkElectrocutionerRank9Desc,Electrocutioner
perkElectrocutionerRank9BWLongDesc,This perk deal 90% more entity damage. This perk deal 180% more block damage. This perk degrade 50% less. Stamina costs are reduced by 100%. 18% more chance of finding robotics items in loot.
perkElectrocutionerRank10Desc,Electrocutioner
perkElectrocutionerRank10BWLongDesc,This perk deal 100% more entity damage. This perk deal 200% more block damage. This perk degrade 55% less. Stamina costs are reduced by 110%. 20% more chance of finding robotics items in loot.
perkFlurryOfAgilityRank1BWLongDesc,"Gain 10% faster attack speed with knives and 10% extra dismember chance with knives with power attacks. When under 20% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 5 seconds. Inside the smoke bomb, you can freely move and make noise without being detected. Does not work during blood moons(applies to all levels)."
perkFlurryOfAgilityRank2BWLongDesc,"Gain 15% faster attack speed with knives and 15% extra dismember chance with knives with power attacks. When under 30% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 7.5 seconds."
perkFlurryOfAgilityRank3BWLongDesc,"Gain 20% faster attack speed with knives and 20% extra dismember chance with knives with power attacks. When under 40% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 10 seconds."
perkFlurryOfAgilityRank4BWLongDesc,"Gain 25% faster attack speed with knives and 25% extra dismember chance with knives with power attacks. When under 50% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 12.5 seconds."
perkFlurryOfAgilityRank5BWLongDesc,"Gain 30% faster attack speed with knives and 30% extra dismember chance with knives with power attacks. When under 60% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 15 seconds."
perkFlurryOfAgilityRank6Desc,Whirlwind
perkFlurryOfAgilityRank6BWLongDesc,Attack 30% faster.
perkFlurryOfAgilityRank7Desc,Whirlwind
perkFlurryOfAgilityRank7BWLongDesc,Attack 30% faster.
perkFlurryOfAgilityRank8Desc,Whirlwind
perkFlurryOfAgilityRank8BWLongDesc,Attack 30% faster.
perkFlurryOfAgilityRank9Desc,Whirlwind
perkFlurryOfAgilityRank9BWLongDesc,Attack 30% faster.
perkFlurryOfAgilityRank10Desc,Whirlwind
perkFlurryOfAgilityRank10BWLongDesc,Attack 30% faster.
perkFlurryOfFortitudeRank1BWLongDesc,"Gain 10% faster attack speed with punches and brawling weapons, 5% chance to reduce your target's armor with every hit with normal attacks. When hitting KO'd enemies, have a 3% chance for an UPPERCUT!(instant kill)"
perkFlurryOfFortitudeRank2BWLongDesc,"Gain 15% faster attack speed with punches and brawling weapons, as well as 10% chance to reduce your target's armor with every hit with normal attacks. When hitting KO'd enemies, have a 6% chance for a Falcon PUNCH!"
perkFlurryOfFortitudeRank3BWLongDesc,"Gain 20% faster attack speed with punches and brawling weapons, as well as 15% chance to reduce your target's armor with every hit with normal attacks. When hitting KO'd enemies, have a 9% chance for an assist from ONE PUNCH MAN!"
perkFlurryOfFortitudeRank4BWLongDesc,"Gain 25% faster attack speed with punches and brawling weapons as well as 20% chance to reduce your target's armor with every hit with normal attacks. When hitting KO'd enemies, have a 12% chance for a GOMU GOMU NO-ELEPHANT GUN!"
perkFlurryOfFortitudeRank5BWLongDesc,"Gain 30% faster attack speed with punches and brawling weapons, as well as 25% chance to reduce your target's armor with every hit with normal attacks. When hitting KO'd enemies, have a 15% chance for a FINISH HIM! FATALITY."
perkFlurryOfFortitudeRank6Desc,Relentless Onslaught
perkFlurryOfFortitudeRank6BWLongDesc,Attack 35% faster.
perkFlurryOfFortitudeRank7Desc,Relentless Onslaught
perkFlurryOfFortitudeRank7BWLongDesc,Attack 40% faster.
perkFlurryOfFortitudeRank8Desc,Relentless Onslaught
perkFlurryOfFortitudeRank8BWLongDesc,Attack 45% faster.
perkFlurryOfFortitudeRank9Desc,Relentless Onslaught
perkFlurryOfFortitudeRank9BWLongDesc,Attack 50% faster.
perkFlurryOfFortitudeRank10Desc,Relentless Onslaught
perkFlurryOfFortitudeRank10BWLongDesc,Attack 55% faster.
perkFlurryOfIntellectRank1BWLongDesc,"Stun batons gain 10% faster attack speed, pipe batons gain twice as much. When holding a stun baton gain a 5% chance of doing an ELECTRIC SLAM! after jumping, which applies a shock effect to all targets in a 6m radius around you. The chance is doubled if the baton is charged."
perkFlurryOfIntellectRank2BWLongDesc,"Stun batons gain 15% faster attack speed, pipe batons gain twice as much. When holding a stun baton gain a 7.5% chance of doing an ELECTRIC SLAM! after jumping, which applies a shock effect to all targets in a 6m radius around you. The chance is doubled if the baton is charged."
perkFlurryOfIntellectRank3BWLongDesc,"Stun batons gain 20% faster attack speed, pipe batons gain twice as much. When holding a stun baton gain a 10% chance of doing an ELECTRIC SLAM! after jumping, which applies a shock effect to all targets in a 6m radius around you. The chance is doubled if the baton is charged."
perkFlurryOfIntellectRank4BWLongDesc,"Stun batons gain 25% faster attack speed, pipe batons gain twice as much. When holding a stun baton gain a 12.5% chance of doing an ELECTRIC SLAM! after jumping, which applies a shock effect to all targets in a 6m radius around you. The chance is doubled if the baton is charged."
perkFlurryOfIntellectRank5BWLongDesc,"Stun batons gain 30% faster attack speed, pipe batons gain twice as much. When holding a stun baton gain a 15% chance of doing an ELECTRIC SLAM! after jumping, which applies a shock effect to all targets in a 6m radius around you. The chance is doubled if the baton is charged."
perkFlurryOfIntellectRank6Desc,Einstein's Wrath
perkFlurryOfIntellectRank6BWLongDesc,Attack 70% faster.
perkFlurryOfIntellectRank7Desc,Einstein's Wrath
perkFlurryOfIntellectRank7BWLongDesc,Attack 80% faster.
perkFlurryOfIntellectRank8Desc,Einstein's Wrath
perkFlurryOfIntellectRank8BWLongDesc,Attack 90% faster.
perkFlurryOfIntellectRank9Desc,Einstein's Wrath
perkFlurryOfIntellectRank9BWLongDesc,Attack 100% faster.
perkFlurryOfIntellectRank10Desc,Einstein's Wrath
perkFlurryOfIntellectRank10BWLongDesc,Attack 110% faster.
perkFlurryOfPerceptionRank1BWLongDesc,"Gain 10% range, faster attack speed and 1 extra target penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 10% chance to do an IMPALE ATTACK!: Dealing 150 bonus flat damage. (Fun fact: Power attacks with spears have more range than normal attacks)."
perkFlurryOfPerceptionRank2BWLongDesc,"Gain 15% range, faster attack speed and 2 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 15% chance to do an IMPALE ATTACK!: Dealing 300 bonus flat damage."
perkFlurryOfPerceptionRank3BWLongDesc,"Gain 20% range, faster attack speed and 3 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 20% chance to do an IMPALE ATTACK!: Dealing 450 bonus flat damage."
perkFlurryOfPerceptionRank4BWLongDesc,"Gain 25% range, faster attack speed and 4 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 25% chance to do an IMPALE ATTACK!: Dealing 600 bonus flat damage."
perkFlurryOfPerceptionRank5BWLongDesc,"Gain 30% range, faster attack speed and 5 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 30% chance to do an IMPALE ATTACK!: Dealing 750 bonus flat damage."
perkFlurryOfPerceptionRank6Desc,Lighting Reflexes
perkFlurryOfPerceptionRank6BWLongDesc,Attack 35% faster.
perkFlurryOfPerceptionRank7Desc,Lighting Reflexes
perkFlurryOfPerceptionRank7BWLongDesc,Attack 40% faster.
perkFlurryOfPerceptionRank8Desc,Lighting Reflexes
perkFlurryOfPerceptionRank8BWLongDesc,Attack 45% faster.
perkFlurryOfPerceptionRank9Desc,Lighting Reflexes
perkFlurryOfPerceptionRank9BWLongDesc,Attack 50% faster.
perkFlurryOfPerceptionRank10Desc,Lighting Reflexes
perkFlurryOfPerceptionRank10BWLongDesc,Attack 55% faster.
perkFlurryOfStrengthRank1BWLongDesc,Sledgehammers gain 10% faster attack speed and ignore 20% of enemy armor. Gain 10% faster attack speed with Clubs and 10% higher dismember chance with their power attacks.
perkFlurryOfStrengthRank2BWLongDesc,Sledgehammers gain 15% faster attack speed and ignore 40% of enemy armor. Gain 15% faster attack speed with Clubs and 15% higher dismember chance with their power attacks.
perkFlurryOfStrengthRank3BWLongDesc,Sledgehammers gain 20% faster attack speed and ignore 60% of enemy armor. Gain 20% faster attack speed with Clubs and 20% higher dismember chance with their power attacks.
perkFlurryOfStrengthRank4BWLongDesc,Sledgehammers gain 25% faster attack speed and ignore 80% of enemy armor. Gain 25% faster attack speed with Clubs and 25% higher dismember chance with their power attacks.
perkFlurryOfStrengthRank5BWLongDesc,Sledgehammers gain 30% faster attack speed and ignore 100% of enemy armor. Gain 30% faster attack speed with Clubs and 30% higher dismember chance with their power attacks.
perkFlurryOfStrengthRank6Desc,Heavy Metal
perkFlurryOfStrengthRank6BWLongDesc,Rank 6 bonuses: Target armor -120%.
perkFlurryOfStrengthRank7Desc,Heavy Metal
perkFlurryOfStrengthRank7BWLongDesc,Rank 7 bonuses: Target armor -140%.
perkFlurryOfStrengthRank8Desc,Heavy Metal
perkFlurryOfStrengthRank8BWLongDesc,Rank 8 bonuses: Target armor -160%.
perkFlurryOfStrengthRank9Desc,Heavy Metal
perkFlurryOfStrengthRank9BWLongDesc,Rank 9 bonuses: Target armor -180%.
perkFlurryOfStrengthRank10Desc,Heavy Metal
perkFlurryOfStrengthRank10BWLongDesc,Rank 10 bonuses: Target armor -200%.
perkFortitudeMasteryRank1BWLongDesc,"Killing an enemy will instantly remove any bleeding and abrasion injury from yourself. Hitting enemies with blunt brawling weapons or punches has a 30% chance to cause them to bleed minimally, up to 25 stacks. Dismembering any limb off of an enemy with brawling weapons, assault rifles or LMGs will cause them to bleed heavily, up to a maximum of 100 stacks."
perkFortitudeMasteryRank2BWLongDesc,"After healing an infection, you cannot be infected for 2 real life hours. Painkillers and grandpa's moonshine will now gain 10% and 50% bonus damage resistance respectively. Assault rifles and LMGs will cause enemies to bleed, up to 25 stacks."
perkFortitudeMasteryRank3BWLongDesc,"Killing enemies with brawling weapons has a 10% chance to drop silver or gold from their teeth. Killing feral enemies increases the chance to 50%, killing radiated enemies increases the chance to 75% and killing infernal or charged enemies guarantees a drop."
perkFortitudeMasteryRank4BWLongDesc,"Gain +50 health permanently. Steel knuckles will cause enemies to bleed with every hit up to 25 stacks. Assault rifles and LMGs gain another 50% magazine size bonus. The lower your health, the faster your attack speed with brawling weapons, starts at +20% attack speed when at lower than 90% health up to +500% attack speed at lower than 10% health remaining."
perkFortitudeMasteryRank5BWLongDesc,"Gain another +50 health permanently. Hitting enemies with assault rifles or LMGs has a 30% chance to set them on fire, and killing an enemy with assault rifles or LMGs will grant 50% damage resistance for 5 seconds. Assault rifles and LMGs gain 500% dismember chance(only to limbs)."
perkFortitudeMasteryRank6Desc,Unbreakable
perkFortitudeMasteryRank6BWLongDesc,Rank 6 bonuses: Max health +150.
perkFortitudeMasteryRank7Desc,Unbreakable
perkFortitudeMasteryRank7BWLongDesc,Rank 7 bonuses: Max health +200.
perkFortitudeMasteryRank8Desc,Unbreakable
perkFortitudeMasteryRank8BWLongDesc,Rank 8 bonuses: Max health +250.
perkFortitudeMasteryRank9Desc,Unbreakable
perkFortitudeMasteryRank9BWLongDesc,Rank 9 bonuses: Max health +300.
perkFortitudeMasteryRank10Desc,Unbreakable
perkFortitudeMasteryRank10BWLongDesc,Rank 10 bonuses: Max health +350.
perkFromTheShadowsRank1BWLongDesc,You are 13% more stealthy when crouching in the darkness/shadows. Make 10% less noise and gain 20% faster crouch speed. Enemies will search for you for up to 50 seconds. Lose 5% less stamina when you jump or run with a knife equipped. Have 2% more chance of finding Night Stalker perk books in loot.
perkFromTheShadowsRank2BWLongDesc,You are 26% more stealthy when crouching in the darkness/shadows. Make 20% less noise and gain 40% faster crouch speed. Enemies will search for you for up to 40 seconds. Lose 10% less stamina when you jump or run with a knife equipped. Have 4% more chance of finding Night Stalker perk books in loot.
