Key,english
perkLuckyLooterRank1BWLongDesc,"Adds 5% to loot bonus for containers that you open personally. Looting is 10% faster. 2% more chance of finding Lucky Looter perk books in loot. 1% more chance of a loot bag dropping from a zombie when killed."
perkLuckyLooterRank2BWLongDesc,"Adds 10% to loot bonus for containers that you open personally. Looting is 20% faster. 4% more chance of finding Lucky Looter perk books in loot. 2% more chance of a loot bag dropping from a zombie when killed."
perkLuckyLooterRank3BWLongDesc,"Adds 15% to loot bonus for containers that you open personally. Looting is 40% faster. 6% more chance of finding Lucky Looter perk books in loot. 4% more chance of a loot bag dropping from a zombie when killed."
perkLuckyLooterRank4BWLongDesc,"Adds 20% to loot bonus for containers that you open personally. Looting is 60% faster. 8% more chance of finding Lucky Looter perk books in loot. 6% more chance of a loot bag dropping from a zombie when killed."
perkLuckyLooterRank5BWLongDesc,"Adds 25% to loot bonus for containers that you open personally. Looting is 80% faster. 10% more chance of finding Lucky Looter perk books in loot. 8% more chance of a loot bag dropping from a zombie when killed."
perkPhysicianRank1BWLongDesc,"Treated Critical injuries heal 15% faster. Medical healing items heal 25% more health over time. Gain 100% more XP using bandages/first aid bandages/first aid kits/splints/casts. Splints and Casts cure sprains instantly and gain 2% more chance of finding medical items and Medical Journal magazines in loot."
perkPhysicianRank2BWLongDesc,"Treated Critical injuries heal 25% faster. Medical healing items heal 50% more health over time. Gain 200% more XP using bandages/first aid bandages/first aid kits/splints/casts. Craft items in the Chemistry Station 20% faster and gain 4% more chance of finding medical items and Medical Journal magazines in loot."
perkPhysicianRank3BWLongDesc,"Treated Critical injuries heal 50% faster. Medical healing items heal 100% more health over time. Gain 500% more XP using bandages/first aid bandages/first aid kits/splints/casts and gain 6% more chance of finding medical items and Medical Journal magazines in loot. Splints and Casts cure broken limbs instantly. Field medic: I've got you homie! Medkits now also heal 5% infections."
perkPhysicianRank4BWLongDesc,"Treated Critical injuries heal 75% faster. Medical healing items heal 125% more health over time. Dr. House: You like roasting your friends for getting hit by the zombies, medkits now also instantly cure sprained limbs, heal 10% infections and grant the effects of painkillers(thirst included). Gain an additional 20% chance to dismember enemies with batons. Craft items in the Chemistry Station 40% faster and gain 8% more chance of finding medical items and Medical Journal magazines in loot."
perkPhysicianRank5BWLongDesc,"Treated Critical injuries heal 90% faster. Medical healing items heal 150% more health over time. Doctor Who: It's bigger on the inside. You carry everything you need in a single first aid crate, even your sonic screwdriver, medkits now also instantly cure sprained and broken limbs, heal 25% infections, and grant the effects of vitamins and painkillers(thirst included). Each blow landed with a stun baton has a 10% chance of dealing 1500 flat damage. Gain 10% more chance of finding medical items and Medical Journal magazines in loot."
perkHeavyArmorRank1BWLongDesc,"Reduce heavy armor movement and stamina penalty by 15%. Improve durability by 15%. Have a 5% more chance of finding heavy armor/parts/magazines in loot."
perkHeavyArmorRank2BWLongDesc,"Reduce heavy armor movement and stamina penalty by 30%. Improve durability by 30%. Have a 10% more chance of finding heavy armor/parts/magazines in loot."
perkHeavyArmorRank3BWLongDesc,"Reduce heavy armor movement and stamina penalty by 45%. Improve durability by 45%. Have a 15% more chance of finding heavy armor/parts/magazines in loot."
perkHeavyArmorRank4BWLongDesc,"Reduce heavy armor movement and stamina penalty by 60%. Improve durability by 66%. Each piece of armor equipped provides health regeneration (the effect stacks up to 1 HP every 5s with a full heavy armor set) and makes you lose 7.5% less hunger when regenerating health (the effect stacks up to 30% less hunger lost with a full heavy armor set). Have a 20% more chance of finding heavy armor/parts/magazines in loot."
perkDeadEyeRank1BWLongDesc,"Do 10% more damage with rifles. Aim and reload 10% faster. 6% ADS spread. Sniper rifles degrade 10% slower and have 5% recoil control. 20% faster spread recovery. Bullets lose 20% damage less at max range. Sniper rifles gain 20% more effective range. 2% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot."
perkDeadEyeRank2BWLongDesc,"Rifles deal 20% more damage. Aim 20% faster and have 15% reload speed. 5% ADS spread. Sniper rifles degrade 15% slower and have 10% recoil control. 50% faster spread recovery. Bullets lose 40% damage less at max range.  Sniper rifles gain 40% more effective range. 4% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot."
perkDeadEyeRank3BWLongDesc,"Rifles deal 30% more damage. Aim 32% faster and have 20% relaod speed. Use 10% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 10%/20% to a maximum of 30%. 4% ADS spread. Sniper rifles degrade 20% slower and have 15% recoil control. 82% faster spread recovery. Bullets lose 60% damage less at max range.  Sniper rifles gain 60% more effective range. 6% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot."
perkDeadEyeRank4BWLongDesc,"Rifles deal 40% more damage. Aim 45% faster and have 25% reload speed Use 20% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 20%/30% to a maximum of 40%. 3% ADS spread. Sniper rifles degrade 25% slower and have 20% recoil control. 115% faster spread recovery. Bullets lose 80% damage less at max range.  Sniper rifles gain 80% more effective range. 8% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot."
perkDeadEyeRank5BWLongDesc,"Rifles deal 50% more damage. Aim 60% faster and have30% reload speed. Use 30% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 30%/40% up to a maximum of 50%. 2% ADS spread. Sniper rifles degrade 30% slower and have 25% recoil control. 150% faster spread recovery. Bullets lose 100% damage less at max range.  Sniper rifles gain 100% more effective range. 10% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot."
perkMachineGunnerRank1BWLongDesc,"Machine guns deal 10% more damage. have 5% faster fire rate and 10% faster reload. 2% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot.  10% bonus magazine size for ARs/LMGs. ARs/LMGs degrade 10% slower. 10% faster spread recovery. 22% spread when ADS."
perkMachineGunnerRank2BWLongDesc,"Machine guns deal 20% more damage. have 10% faster fire rate and 15% faster reload. 4% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot. 20% bonus magazine size for ARs/LMGs. ARs/LMGss degrade 15% slower. 30% faster spread recovery. 16% spread when ADS."
perkMachineGunnerRank3BWLongDesc,"Machine guns deal 30% more damage. have 15% faster fire rate and reload 20% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 2 stamina. 6% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot. 30% bonus magazine size for ARs/LMGs. ARs/LMGs degrade 20% slower. 50% faster spread recovery. 10% spread when ADS."
perkMachineGunnerRank4BWLongDesc,"Machine guns deal 40% more damage. have 20% faster fire rate and reload 25% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 4 stamina. 8% more chance of finding more ARs/LMGs/parts/7.62mm/Tactical Warfare magazines/The Automatic Weapon Handbook perk books ammo in loot. 40% bonus magazine size for ARs/LMGs ARs/LMGs degrade 25% slower. 70% faster spread recovery. 6% spread when ADS."
perkMachineGunnerRank5BWLongDesc,"Machine guns deal 50% more damage. have 25% faster fire rate and reload 30% faster. Commando Adrenaline: Each shot scored with automatic weapons gives you 6 stamina. 10% more chance of finding more ARs/LMGs/parts/7.62mm ammo/Tactical Warfare magazines/The Automatic Weapon Handbook perk books in loot. 50% bonus magazine size for ARs/LMGs. ARs/LMGs degrade 30% slower. 90% faster spread recovery. 2% spread when ADS."
perkPenetratorRank4BWLongDesc,"Ignore 40% of armor with firearms and archery. Ignore 75% of armor with anything that has Target Armor reduction. Armor-piercing rounds can penetrate three additional targets or a block of up to 1000 hit points when using Hunting/Lever Action/Sniper Rifles. All ammo types except breaching slugs now deal minimal damage to blocks aside for wood/doors/safes. All ammo types can now penetrate 1 extra target. Sniper rifles regular and HP ammo will gain the same target penetrations amount as the AP ammo. Doesn't apply to arrows or bolts."
perkPenetratorRank5BWLongDesc,"Ignore 50% of armor with firearms and archery. Ignore 100% of armor with anything that has Target Armor reduction. Armor-piercing rounds can penetrate three additional targets or a block of up to 1000 hit points when using Hunting/Lever Action/Sniper Rifles. All ammo types except breaching slugs now deal minimal damage to blocks aside for wood/doors/safes. All ammo types can now penetrate 2 extra targets. Sniper rifles regular and HP ammo will gain the same target penetrations amount as the AP ammo. Doesn't apply to arrows or bolts."
perkGunslingerRank1BWLongDesc,"Pistols and SMGs deal 10% more damage. have 5% faster fire rate and 10% faster reload. 2% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 10% slower. 10% faster spread recovery. 35% spread while ADS. 5/10% better vertical/horizontal recoil control."
perkGunslingerRank2BWLongDesc,"Pistols and SMGs deal 20% more damage. have 10% faster fire rate and 15% faster reload. 4% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 15% slower. 30% faster spread recovery. 26% spread while ADS. 10/20% better vertical/horizontal recoil control."
perkGunslingerRank3BWLongDesc,"Pistols and SMGs deal 30% more damage. have 15% faster fire rate and 20% faster reload. Critical Damage: 5 successive hits in a short time cause critical damage. 6% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 20% slower. 50% faster spread recovery. 17% spread while ADS. 15/30% better vertical/horizontal recoil control."
perkGunslingerRank4BWLongDesc,"Pistols and SMGs deal 40% more damage. have 20% faster fire rate and 25% faster reload. Critical Damage: 4 successive hits in a short time cause the last shot to do 100% extra damage. 8% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 25% slower. 70% faster spread recovery. 8% spread while ADS. 20/40% better vertical/horizontal recoil control."
perkGunslingerRank5BWLongDesc,"Pistols and SMGs deal 50% more damage. have 25% faster fire rate and 30% faster reload. Critical Damage: 3 successive hits in a short time cause the last shot to do 100% extra damage. 10% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 30% slower. 90% faster spread recovery. 2% spread while ADS. 25/50% better vertical/horizontal recoil control."
perkBoomstickRank1BWLongDesc,"Shotguns deal 10% more damage. Have 10% faster fire rate and 10% faster reload. Stun enemies for 6 seconds. Increases chance to dismember by 5%. 2% more chance of finding Shotguns/parts/shells/Shotgun Weekly magazines/Shotgun Messiah perk books in loot. Shotguns degrade 10% slower. Breaching slugs deal 100% more damage to wood and safes. Deal 20% bonus damage to close targets up to 4 meters."
perkBoomstickRank2BWLongDesc,"Shotguns deal 20% more damage. Have 20% faster fire rate and 15% faster reload. Increases chance to dismember by 10%. 4% more chance of finding Shotguns/parts/shells/Shotgun Weekly magazines/Shotgun Messiah perk books in loot. Shotguns degrade 15% slower. Breaching slugs deal 200% more damage to wood and safes. Deal 40% bonus damage to close targets up to 4 meters."
perkBoomstickRank3BWLongDesc,"Shotguns deal 30% more damage. Have 30% faster fire rate and 20% faster reload. Stun enemies for 8 seconds. 6% more chance of finding Shotguns/parts/shells/Shotgun Weekly magazines/Shotgun Messiah perk books in loot. Shotguns degrade 20% slower. Breaching slugs deal 300% more damage to wood and safes. Deal 60% bonus damage to close targets up to 4 meters."
perkBoomstickRank4BWLongDesc,"Shotguns deal 40% more damage. Have 40% faster fire rate and 25% faster reload. 8% more chance of finding Shotguns/parts/shells/Shotgun Weekly magazines/Shotgun Messiah perk books in loot. Shotguns degrade 25% slower. Breaching slugs deal 400% more damage to wood and safes. Deal 80% bonus damage to close targets up to 4 meters."
perkBoomstickRank5BWLongDesc,"Shotguns deal 50% more damage. Have 50% faster fire rate and a 30% faster reload. Legs shots cripple opponents. 10% more chance of finding Shotguns/parts/shells/Shotgun Weekly magazines/Shotgun Messiah perk books in loot. Shotguns degrade 30% slower. Breaching slugs deal 500% more damage to wood and safes. Deal 100% bonus damage to close targets up to 4 meters."
perkDemolitionsExpertRank1BWLongDesc,"Increase damage by 10%. Increase reload speed 15% and aim 10% faster with rocket launchers. Have 50% chance to stun enemies and a 5% greater chance to dismember. Gain 5% resistance to explosive damage. Rocket Launchers degrade 10% slower. 15% spread when ADS with Rocket Launchers. Rocket projectiles gain 10 speed. 2% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot."
perkDemolitionsExpertRank2BWLongDesc,"Increase damage by 20%. Increase reload speed 20% aim 20% faster with rocket launchers. Have 100% chance to stun enemies and a 10% greater chance to dismember. Gain 10% resistance to explosive damage. Rocket Launchers degrade 20% slower. 13% spread when ADS with Rocket Launchers. Rocket projectiles gain 15 speed. 4% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot."
perkDemolitionsExpertRank3BWLongDesc,"Increase damage by 30%. Increase reload speed by 25% and aim 30% faster with rocket launchers. Have a 33% chance to cripple enemies and a 20% greater chance to dismember. Gain 15% resistance to explosive damage. Rocket Launchers degrade 30% slower. 10% spread when ADS with Rocket Launchers. Rocket projectiles gain 20 speed. 6% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot."
perkDemolitionsExpertRank4BWLongDesc,"Increase damage by 40%. Increase reload speed by 30% and aim 40% faster with rocket launchers. Have a 66% chance to cripple enemies and a 30% greater chance to dismember. Gain 20% resistance to explosive damage. Rocket Launchers degrade 40% slower. 6% spread when ADS with Rocket Launchers. Rocket projectiles gain 25 speed. 8% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot."
perkDemolitionsExpertRank5BWLongDesc,"Increase damage by 50%. Increase reload speed by 35% and aim 50% faster with rocket launchers and 45% greater chance to dismember. Stun lasts longer on enemies. Gain 25% resistance to explosive damage. Rocket Launchers degrade 50% slower. 2% spread when ADS with Rocket Launchers. Rocket projectiles gain 30 speed. Unlock the unique recipe for a new rocket projectile. 10% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot."
perkFlurryOfPerceptionRank1BWLongDesc,"Gain 10% range, faster attack speed and 1 extra target penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 10% chance to do an IMPALE ATTACK!: Dealing 150 bonus flat damage. (Fun fact: Power attacks with spears have more range than normal attacks)."
perkFlurryOfPerceptionRank2BWLongDesc,"Gain 15% range, faster attack speed and 2 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 15% chance to do an IMPALE ATTACK!: Dealing 300 bonus flat damage."
perkFlurryOfPerceptionRank3BWLongDesc,"Gain 20% range, faster attack speed and 3 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 20% chance to do an IMPALE ATTACK!: Dealing 450 bonus flat damage."
perkFlurryOfPerceptionRank4BWLongDesc,"Gain 25% range, faster attack speed and 4 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 25% chance to do an IMPALE ATTACK!: Dealing 600 bonus flat damage."
perkFlurryOfPerceptionRank5BWLongDesc,"Gain 30% range, faster attack speed and 5 extra targets penetration for both normal and power attacks with spears, stacks with the perk book. When attacking enemies from the maximum range of your Spear, gain a 30% chance to do an IMPALE ATTACK!: Dealing 750 bonus flat damage."
perkFlurryOfAgilityRank1BWLongDesc,"Gain 10% faster attack speed with knives and 10% extra dismember chance with knives with power attacks. When under 20% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 5 seconds. Inside the smoke bomb, you can freely move and make noise without being detected. Does not work during blood moons(applies to all levels)."
perkFlurryOfAgilityRank2BWLongDesc,"Gain 15% faster attack speed with knives and 15% extra dismember chance with knives with power attacks. When under 30% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 7.5 seconds."
perkFlurryOfAgilityRank3BWLongDesc,"Gain 20% faster attack speed with knives and 20% extra dismember chance with knives with power attacks. When under 40% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 10 seconds."
perkFlurryOfAgilityRank4BWLongDesc,"Gain 25% faster attack speed with knives and 25% extra dismember chance with knives with power attacks. When under 50% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 12.5 seconds."
perkFlurryOfAgilityRank5BWLongDesc,"Gain 30% faster attack speed with knives and 30% extra dismember chance with knives with power attacks. When under 60% health and taking damage from an enemy, have 100% chance to trigger a SMOKE BOMB!: making you invisible for 15 seconds."
perkFlurryOfStrengthRank1BWLongDesc,"Sledgehammers gain 10% faster attack speed and ignore 20% of enemy armor. Gain 10% faster attack speed with Clubs and 10% higher dismember chance with their power attacks."
perkFlurryOfStrengthRank2BWLongDesc,"Sledgehammers gain 15% faster attack speed and ignore 40% of enemy armor. Gain 15% faster attack speed with Clubs and 15% higher dismember chance with their power attacks."
perkFlurryOfStrengthRank3BWLongDesc,"Sledgehammers gain 20% faster attack speed and ignore 60% of enemy armor. Gain 20% faster attack speed with Clubs and 20% higher dismember chance with their power attacks."
perkFlurryOfStrengthRank4BWLongDesc,"Sledgehammers gain 25% faster attack speed and ignore 80% of enemy armor. Gain 25% faster attack speed with Clubs and 25% higher dismember chance with their power attacks."
perkFlurryOfStrengthRank5BWLongDesc,"Sledgehammers gain 30% faster attack speed and ignore 100% of enemy armor. Gain 30% faster attack speed with Clubs and 30% higher dismember chance with their power attacks."
perkMediumArmorRank1BWLongDesc,"Reduce medium armor movement and stamina penalty by 15%, improve durability by 15% and have more 5% chance of finding medium armor/parts/magazines in loot."
perkMediumArmorRank2BWLongDesc,"Reduce medium armor movement and stamina penalty by 30%, improve durability by 30% and have more 10% chance of finding medium armor/parts/magazines in loot."
perkMediumArmorRank3BWLongDesc,"Reduce medium armor movement and stamina penalty by 50%, improve durability by 45% and have more 15% chance of finding medium armor/parts/magazines in loot."
perkMediumArmorRank4BWLongDesc,"Reduce medium armor movement and stamina penalty by 75%, improve durability by 66%, Each piece of armor grants 5% bonus movement speed (the effect stacks with more pieces of armor equipped, up to 20% with a full armor set). Have 20% more chance of finding medium armor/parts/magazines in loot."
perkPummelPeteRank1BWLongDesc,"Clubs deal 10% more damage as well as degrading 10% less. Attacks do 40% more damage to stunned enemies and power attacks have a 60% chance to knock foes down. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. 2% more chance of finding clubs/parts/Big Hitters magazines/Batter Up! perk books in loot."
perkPummelPeteRank2BWLongDesc,"Clubs deal 20% more damage as well as degrading 15% less. Attacks do 80% more damage to stunned enemies and power attacks have a 70% chance to knock foes down. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. 4% more chance of finding clubs/parts/Big Hitters magazines/Batter Up! perk books in loot."
perkPummelPeteRank3BWLongDesc,"Clubs deal 30% more damage as well as degrading 20% less. Attacks do 120% more damage to stunned enemies and power attacks have a 80% chance to knock foes down. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. Landing 5 successive hits in a short time causes the last blow to do 100% extra damage. 6% more chance of finding clubs/parts/Big Hitters magazines/Batter Up! perk books in loot."
perkPummelPeteRank4BWLongDesc,"Clubs deal 40% more damage as well as degrading 25% less. Attacks do 160% more damage to stunned enemies and power attacks have a 90% chance to knock foes down. Stamina costs are reduced by 50% for both attacks. Killing blows grant 30 stamina. 4 successive hits in a short time causes the last blow to do 100% extra damage. 8% more chance of finding clubs/parts/Big Hitters magazines/Batter Up! perk books in loot."
perkPummelPeteRank5BWLongDesc,"Clubs deal 50% more damage as well as degrading 30% less. Attacks do 200% more damage to stunned enemies and power attacks have a 100% chance to knock foes back down. Stamina costs are reduced by 60% for both attacks. Killing blows grant 40 stamina. 3 successive hits in a short time causes the last blow to do 100% extra damage. 10% more chance of finding clubs/parts/Big Hitters magazines/Batter Up! perk books in loot."
perkMiner69rRank1BWLongDesc,"Increase damage by 10% and block damage by 30% and attack speed by 10% with any axe/pickaxe/shovel/chainsaw/auger. Stamina costs are reduced by 20% for both attacks. 2% more chance of finding tools/parts/Tools Digest magazines/The Art of mining perk books in loot. Killing blows with tools grant 10 stamina."
perkMiner69rRank2BWLongDesc,"Increase damage by 20% and block damage by 60% and attack speed by 15% with any axe/pickaxe/shovel/chainsaw/auger. Stamina costs are reduced by 30% for both attacks. 4% more chance of finding tools/parts/Tools Digest magazines/The Art of mining perk books in loot. Killing blows with tools grant 15 stamina."
perkMiner69rRank3BWLongDesc,"Increase damage by 30% and block damage by 90% and attack speed by 20% with any axe/pickaxe/shovel/chainsaw/auger. Stamina costs are reduced by 40% for both attacks. 6% more chance of finding tools/parts/Tools Digest magazines/The Art of mining perk books in loot. Killing blows with tools grant 20 stamina."
perkMiner69rRank4BWLongDesc,"Increase damage by 40% and block damage by 120% and attack speed by 25% with any axe/pickaxe/shovel/chainsaw/auger. Stamina costs are reduced by 50% for both attacks. 8% more chance of finding tools/parts/Tools Digest magazines/The Art of mining perk books in loot. Killing blows with tools grant 25 stamina."
perkMiner69rRank5BWLongDesc,"Increase damage by 50% and block damage by 150% and attack speed by 30% with any axe/pickaxe/shovel/chainsaw/auger. 10% more chance of finding tools/parts/Tools Digest magazines/The Art of mining perk books in loot. Killing blows with tools grant 35 stamina and stamina costs are reduced by 60% for both attacks."
perkBrawlerRank1BWLongDesc,"Knuckle weapons deal 10% more damage as well as degrading 10% less. Punches to the head negate infection ability. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. 2% more chance of finding knuckle weapons/parts/Furious Fists magazines/Bar Brawler perk books in loot."
perkBrawlerRank2BWLongDesc,"Knuckle weapons deal 20% more damage, degrade 15% less and have a 30% chance to stagger opponents with power attacks. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. 4% more chance of finding knuckle weapons/parts/Furious Fists magazines/Bar Brawler perk books in loot."
perkBrawlerRank3BWLongDesc,"Knuckle weapons deal 30% more damage as well as degrading 10% less. Power attacks to the head have a 20% chance to knock down your opponent. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. 6% more chance of finding knuckle weapons/parts/Furious Fists magazines/Bar Brawler perk books in loot."
perkBrawlerRank4BWLongDesc,"Knuckle weapons deal 40% more damage as well as degrading 10% less. Power attacks to the head have a 30% chance to knock down your opponent. Stamina costs are reduced by 50% for both attacks. Killing blows grant 25 stamina. 8% more chance of finding knuckle weapons/parts/Furious Fists magazines/Bar Brawler perk books in loot."
perkBrawlerRank5BWLongDesc,"Knuckle weapons deal 50% more damage, degrade 30% less and have a 20% higher chance to explode heads with punches. Stamina costs are reduced by 60% for both attacks. Killing blows grant 35 stamina. 10% more chance of finding knuckle weapons/parts/Furious Fists magazines/Bar Brawler perk books in loot."
perkTurretsRank1BWLongDesc,"Robotic weapons deal 10% more damage. Have 30% faster fire rate and can reload an extra 10 rounds. Reload robotic weapons 10% faster. 15% recoil control when holding a turret. Robotic sledges have a 30% chance of shocking enemies. Junk turrets have a 7% chance of shocking enemies. Robotic turrets deal 10% more damage. Robotic turrets degrade 5% less. Turrets remain active up to a max distance of 21m. Robotic sledges gain a 20% range bonus when held. You can deploy multiple robots but only the closest will be active. 400% spread when holding a junk turret. 2% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot."
perkTurretsRank2BWLongDesc,"Robotic weapons deal 20% more damage. Have 60% faster fire rate and can reload an extra 20 rounds. Reload robotic weapons 12.5% faster. 30% recoil control when holding a turret. Robotic sledges have a 35% chance of shocking enemies. Junk turrets have a 6% chance of shocking enemies. Robotic turrets deal 20% more damage. Robotic turrets degrade 10% less. Turrets remain active up to a max distance of 22m. Robotic sledges gain a 40% range bonus when held. 300% spread when holding a junk turret. 4% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot."
perkTurretsRank3BWLongDesc,"Robotic weapons deal 30% more damage. Have 90% faster fire rate and can reload an extra 30 rounds. Reload robotic weapons 15% faster. 45% recoil control when holding a turret. Have 2 max turrets active at the same time. Robotic sledges have 40% chance of shocking enemies. Junk turrets have a 5% chance of shocking enemies. Robotic turrets deal 30% more damage. Robotic turrets degrade 15% less. Turrets remain active up to a max distance of 23m. Robotic sledges gain a 60% range bonus when held. 200% spread when holding a junk turret. 6% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot."
perkTurretsRank4BWLongDesc,"Robotic weapons deal 40% more damage. Have 120% faster fire rate and can reload an extra 40 rounds. Reload robotic weapons 18% faster. 60% recoil control when holding a turret. Have 3 max turrets active at the same time. Robotic sledges have 45% chance of shocking enemies. Junk turrets have a 4% chance of shocking enemies. Robotic turrets deal 40% more damage. Robotic turrets degrade 20% less. Turrets remain active up to a max distance of 24m. Robotic sledges gain a 80% range bonus when held. 100% spread when holding a junk turret. 8% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot."
perkTurretsRank5BWLongDesc,"Robotic weapons deal 50% more damage. Have 125% faster fire rate and can reload an extra 50 rounds. Reload robotic weapons 20% faster. 75% recoil control when holding a turret. Have 4 max turrets active at the same time. Robotic sledges have a 50% chance of shocking enemies. Junk turrets have a 4% chance of shocking enemies. Robotic turrets deal 50% more damage. Robotic turrets degrade 25% less. Turrets remain active up to a max distance of 25m. Robotic sledges gain a 100% range bonus when held. 50% spread when holding a junk turret. 10% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot."
perkDaringAdventurerRank1BWLongDesc,"Add +10 to trader stage and get 20% more dukes from completing quests."
perkDaringAdventurerRank2BWLongDesc,"Add +20 to trader stage and get 40% more dukes from completing quests."
perkDaringAdventurerRank3BWLongDesc,"Add +30 to trader stage and get 60% more dukes from completing quests."
perkDaringAdventurerRank4BWLongDesc,"Add +40 to trader stage, get 80% more dukes from completing quests and pick 1 additional quest reward."
perkDaringAdventurerRank5BWLongDesc,"Add +50 to trader stage, get 100% more dukes from completing quests and pick 2 additional quest rewards."
perkBetterBarterRank1BWLongDesc,"Gain 5% better bartering with traders. 1% effect bonus to all bartering items (Sugarbutts/cigar/etc.)"
perkBetterBarterRank2BWLongDesc,"Gain 10% better bartering with traders. 2% effect bonus to all bartering items (Sugarbutts/cigar/etc.)"
perkBetterBarterRank3BWLongDesc,"Gain 15% better bartering with traders. 3% effect bonus to all bartering items (Sugarbutts/cigar/etc.)"
perkBetterBarterRank4BWLongDesc,"Gain 20% better bartering with traders. 4% effect bonus to all bartering items (Sugarbutts/cigar/etc.)"
perkBetterBarterRank5BWLongDesc,"Gain 25% better bartering with traders. 5% effect bonus to all bartering items (Sugarbutts/cigar/etc.)"
perkPainToleranceRank1BWLongDesc,"Gain 5% damage resistance and 20% chance to not get stunned. Have 5% less chance of breaking your limbs and a 10% less chance of spraining them."
perkPainToleranceRank2BWLongDesc,"Gain 10% damage resistance and 40% chance to not get stunned. Have 10% less chance of breaking your limbs and a 20% less chance of spraining them."
perkPainToleranceRank3BWLongDesc,"Gain 15% damage resistance and 60% chance to not get stunned. Have 15% less chance of breaking your limbs and a 30% less chance of spraining them."
perkPainToleranceRank4BWLongDesc,"Gain 20% damage resistance and 80% chance to not get stunned. Have 20% less chance of breaking your limbs and a 40% less chance of spraining them."
perkPainToleranceRank5BWLongDesc,"Gain 25% damage resistance and 100% chance to not get stunned. Have 25% less chance of breaking your limbs and a 50% less chance of spraining them."
perkHealingFactorRank1BWLongDesc,"Gain 1 Health Point every 35 seconds. Critical injuries heal 150% faster. Stacks with energy bar."
perkHealingFactorRank2BWLongDesc,"Gain 1 Health Point every 25 seconds. Critical injuries heal 200% faster. Stacks with energy bar."
perkHealingFactorRank3BWLongDesc,"Gain 1 Health Point every 15 seconds. Critical injuries heal 300% faster. Stacks with energy bar."
